|url|number_of_rooms|region|price_dollar|what_floor|max_of_floors|type|state|house_type|ceiling_height|area|kitchen_area|year|heating|furniture|docs|exchange_possible|installment_plan|mortgage_possible|from_whom|lat|lon|added|upped|view|like
90|https://www.house.kg/details/1106605665d5bd98bece3-24473041|3-комн. кв., 100 м2|Бишкек|148000.0|7|12|элитка|хорошее|монолитный|3 м.|100 м2||2019 г.|на газе||||||от агента|42.8397|74.5827|Добавлено 4 месяца назад|Поднято 58 минут назад|1198.0|2.0
91|https://www.house.kg/details/96911466787d8cb64394-57449973|3-комн. кв., 105 м2|Бишкек|120000.0|4|9|106 серия улучшенная|хорошее|панельный||105 м2||2007 г.|электрическое||||||от агента|42.8439|74.5646|Добавлено 3 месяца назад|Поднято 58 минут назад|549.0|1.0
92|https://www.house.kg/details/956816966acc5252c90e2-09031507|3-комн. кв., 138 м2|Бишкек|195000.0|8|12|элитка|хорошее|монолитный|3 м.|138 м2||2018 г.|на газе|полностью меблирована|договор купли-продажи|рассмотрю варианты|нет|есть|от агента|42.8195|74.6196|Добавлено 2 месяца назад|Поднято 58 минут назад|547.0|3.0
93|https://www.house.kg/details/647370466a8abc86b1834-66674918|3-комн. кв., 100 м2|Бишкек|145000.0|9|14|элитка|евроремонт|кирпичный||100 м2|||на газе||||||от агента|42.8382|74.5633|Добавлено 2 месяца назад|Поднято 59 минут назад|440.0|1.0
94|https://www.house.kg/details/470244666a73d37c37567-36919742|1-комн. кв., 47 м2|Бишкек|75000.0|6|10|элитка|евроремонт|монолитный|3 м.|47 м2|м2|2018 г.|центральное||||||от агента|42.8545|74.5884|Добавлено 2 месяца назад|Поднято 59 минут назад|517.0|1.0
95|https://www.house.kg/details/3178028664c3c0ec2be53-21366805|3-комн. кв., 158 м2|Бишкек|184000.0|8|10|элитка|хорошее|монолитный|3 м.|158 м2||2015 г.|центральное|полностью меблирована|договор купли-продажи, технический паспорт, красная книга|обмен не предлагать|нет|есть|от агента|42.8638|74.6158|Добавлено 4 месяца назад|Поднято 57 минут назад|1220.0|
96|https://www.house.kg/details/417026566c98e76c3d6f8-64908312|2-комн. кв., 75 м2|Бишкек|137000.0|10|10|элитка|евроремонт|монолитный|3.2 м.|75 м2|м2|2021 г.|центральное|полностью меблирована|договор купли-продажи, технический паспорт||нет|есть|от агента|42.8658|74.5913|Добавлено 27 дней назад|Поднято 58 минут назад|273.0|1.0
97|https://www.house.kg/details/1106605665d5bd98bece3-24473041|3-комн. кв., 100 м2|Бишкек|148000.0|7|12|элитка|хорошее|монолитный|3 м.|100 м2||2019 г.|на газе||||||от агента|42.8397|74.5827|Добавлено 4 месяца назад|Поднято 58 минут назад|1199.0|2.0
98|https://www.house.kg/details/96911466787d8cb64394-57449973|3-комн. кв., 105 м2|Бишкек|120000.0|4|9|106 серия улучшенная|хорошее|панельный||105 м2||2007 г.|электрическое||||||от агента|42.8439|74.5646|Добавлено 3 месяца назад|Поднято 58 минут назад|550.0|1.0
99|https://www.house.kg/details/956816966acc5252c90e2-09031507|3-комн. кв., 138 м2|Бишкек|195000.0|8|12|элитка|хорошее|монолитный|3 м.|138 м2||2018 г.|на газе|полностью меблирована|договор купли-продажи|рассмотрю варианты|нет|есть|от агента|42.8195|74.6196|Добавлено 2 месяца назад|Поднято 59 минут назад|548.0|3.0
100|https://www.house.kg/details/647370466a8abc86b1834-66674918|3-комн. кв., 100 м2|Бишкек|145000.0|9|14|элитка|евроремонт|кирпичный||100 м2|||на газе||||||от агента|42.8382|74.5633|Добавлено 2 месяца назад|Поднято 59 минут назад|441.0|1.0
101|https://www.house.kg/details/470244666a73d37c37567-36919742|1-комн. кв., 47 м2|Бишкек|75000.0|6|10|элитка|евроремонт|монолитный|3 м.|47 м2|м2|2018 г.|центральное||||||от агента|42.8545|74.5884|Добавлено 2 месяца назад|Поднято 59 минут назад|518.0|1.0
102|https://www.house.kg/details/950195966df2a94582eb7-39188698|3-комн. кв., 58 м2|Бишкек|82000.0|2|4|104 серия|хорошее|панельный||58 м2|||центральное||||||от агента|42.8323|74.611|Добавлено 11 дней назад|Поднято 59 минут назад|172.0|1.0
103|https://www.house.kg/details/3813310664c4690604da9-02205276|3-комн. кв., 82 м2|Бишкек|78500.0|1|9|106 серия улучшенная|среднее|панельный||82 м2|||||||||от агента|42.8449|74.6346|Добавлено 4 месяца назад|Поднято 59 минут назад|1260.0|9.0
104|https://www.house.kg/details/2925520665efbb4eba267-21913158|3-комн. кв., 82 м2|Бишкек|103000.0|9|14|индивид. планировка|хорошее|кирпичный||82 м2||2014 г.|электрическое|частично меблирована|договор купли-продажи, технический паспорт||||от агента|42.8371|74.5689|Добавлено 4 месяца назад|Поднято 60 минут назад|1209.0|1.0
105|https://www.house.kg/details/723979866dfc25ca18472-11610941|3-комн. кв., 125 м2|Бишкек|255000.0|9|12|элитка|евроремонт|монолитный|3 м.|125 м2||2022 г.|на газе||||||от агента|42.8176|74.6247|Добавлено 10 дней назад|Поднято 60 минут назад|170.0|1.0
106|https://www.house.kg/details/594743766dfce8911dd69-31014680|3-комн. кв., 79 м2|Бишкек|143000.0|7|14|элитка|евроремонт|монолитный|3 м.|79 м2|м2|2022 г.|на газе|частично меблирована|красная книга||||от агента|42.8171|74.6059|Добавлено 10 дней назад|Поднято 60 минут назад|200.0|
107|https://www.house.kg/details/1615164664dab43425d85-19622879|4-комн. кв., 151 м2|Бишкек|196300.0|3|3|элитка|евроремонт|панельный|3 м.|151 м2||2023 г.|центральное|пустая|договор долевого участия, акт ввода в эксплуатацию, красная книга|рассмотрю варианты|||от агента|42.8108|74.5774|Добавлено 4 месяца назад|Поднято 60 минут назад|1158.0|
